2023-01-10 13:38:39,476 - INFO: <3> [Train] Episode 0, Step 1: Average Return(100)=0.00, Return=0.00, Speed=125.36 (steps/s), ETA=13.29 (mins)
2023-01-10 13:38:55,050 - INFO: <3> [Train] Episode 8800, Step 9383: Average Return(100)=0.00, Return=0.00, Speed=602.14 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:55,233 - INFO: <3> [Train] Episode 8900, Step 9483: Average Return(100)=0.00, Return=0.00, Speed=601.50 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:55,413 - INFO: <3> [Train] Episode 9000, Step 9583: Average Return(100)=0.00, Return=0.00, Speed=600.99 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:55,600 - INFO: <3> [Train] Episode 9100, Step 9684: Average Return(100)=-0.01, Return=0.00, Speed=600.26 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:55,795 - INFO: <3> [Train] Episode 9200, Step 9786: Average Return(100)=0.00, Return=0.00, Speed=599.34 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:55,988 - INFO: <3> [Train] Episode 9300, Step 9886: Average Return(100)=0.00, Return=0.00, Speed=598.39 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:56,174 - INFO: <3> [Train] Episode 9400, Step 9988: Average Return(100)=0.00, Return=0.00, Speed=597.85 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:56,355 - INFO: <3> [Train] Episode 9500, Step 10088: Average Return(100)=0.00, Return=0.00, Speed=597.35 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:56,541 - INFO: <3> [Train] Episode 9600, Step 10188: Average Return(100)=0.00, Return=0.00, Speed=596.76 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:56,767 - INFO: <3> [Train] Episode 9700, Step 10290: Average Return(100)=0.00, Return=0.00, Speed=594.81 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:56,949 - INFO: <3> [Train] Episode 9800, Step 10390: Average Return(100)=0.00, Return=0.00, Speed=594.35 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:57,131 - INFO: <3> [Train] Episode 9900, Step 10490: Average Return(100)=0.00, Return=0.00, Speed=593.86 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:57,320 - INFO: <3> [Train] Episode 10000, Step 10592: Average Return(100)=0.00, Return=0.00, Speed=593.31 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:57,503 - INFO: <3> [Train] Episode 10100, Step 10692: Average Return(100)=0.00, Return=0.00, Speed=592.81 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:57,689 - INFO: <3> [Train] Episode 10200, Step 10792: Average Return(100)=0.00, Return=0.00, Speed=592.25 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:57,880 - INFO: <3> [Train] Episode 10300, Step 10898: Average Return(100)=0.00, Return=0.00, Speed=591.88 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:58,066 - INFO: <3> [Train] Episode 10400, Step 11000: Average Return(100)=0.00, Return=0.00, Speed=591.44 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:58,258 - INFO: <3> [Train] Episode 10500, Step 11100: Average Return(100)=0.00, Return=0.00, Speed=590.71 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:58,457 - INFO: <3> [Train] Episode 10600, Step 11202: Average Return(100)=0.00, Return=0.00, Speed=589.90 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:58,644 - INFO: <3> [Train] Episode 10700, Step 11302: Average Return(100)=0.00, Return=0.00, Speed=589.35 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:58,829 - INFO: <3> [Train] Episode 10800, Step 11404: Average Return(100)=0.00, Return=0.00, Speed=589.00 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:59,013 - INFO: <3> [Train] Episode 10900, Step 11506: Average Return(100)=0.00, Return=0.00, Speed=588.67 (steps/s), ETA=2.51 (mins)
2023-01-10 13:38:59,202 - INFO: <3> [Train] Episode 11000, Step 11608: Average Return(100)=0.00, Return=0.00, Speed=588.22 (steps/s), ETA=2.50 (mins)
2023-01-10 13:38:59,388 - INFO: <3> [Train] Episode 11100, Step 11710: Average Return(100)=0.00, Return=0.00, Speed=587.83 (steps/s), ETA=2.50 (mins)
2023-01-10 13:38:59,578 - INFO: <3> [Train] Episode 11200, Step 11810: Average Return(100)=0.00, Return=0.00, Speed=587.25 (steps/s), ETA=2.50 (mins)
2023-01-10 13:38:59,763 - INFO: <3> [Train] Episode 11300, Step 11910: Average Return(100)=0.00, Return=0.00, Speed=586.84 (steps/s), ETA=2.50 (mins)
2023-01-10 13:38:59,949 - INFO: <3> [Train] Episode 11400, Step 12010: Average Return(100)=0.00, Return=0.00, Speed=586.37 (steps/s), ETA=2.50 (mins)
2023-01-10 13:39:00,139 - INFO: <3> [Train] Episode 11500, Step 12112: Average Return(100)=0.00, Return=0.00, Speed=585.91 (steps/s), ETA=2.50 (mins)
2023-01-10 13:39:00,326 - INFO: <3> [Train] Episode 11600, Step 12212: Average Return(100)=0.00, Return=0.00, Speed=585.47 (steps/s), ETA=2.50 (mins)
2023-01-10 13:39:00,508 - INFO: <3> [Train] Episode 11700, Step 12312: Average Return(100)=0.00, Return=0.00, Speed=585.14 (steps/s), ETA=2.50 (mins)
2023-01-10 13:39:00,703 - INFO: <3> [Train] Episode 11800, Step 12412: Average Return(100)=0.00, Return=0.00, Speed=584.50 (steps/s), ETA=2.50 (mins)
2023-01-10 13:39:00,914 - INFO: <3> [Train] Episode 11900, Step 12516: Average Return(100)=0.00, Return=0.00, Speed=583.59 (steps/s), ETA=2.50 (mins)
2023-01-10 13:39:01,130 - INFO: <3> [Train] Episode 12000, Step 12622: Average Return(100)=0.00, Return=0.00, Speed=582.67 (steps/s), ETA=2.50 (mins)
2023-01-10 13:39:01,310 - INFO: <3> [Train] Episode 12100, Step 12722: Average Return(100)=0.00, Return=0.00, Speed=582.44 (steps/s), ETA=2.50 (mins)
2023-01-10 13:39:01,505 - INFO: <3> [Train] Episode 12200, Step 12826: Average Return(100)=0.00, Return=0.00, Speed=582.00 (steps/s), ETA=2.50 (mins)
2023-01-10 13:39:01,693 - INFO: <3> [Train] Episode 12300, Step 12928: Average Return(100)=0.00, Return=0.00, Speed=581.67 (steps/s), ETA=2.49 (mins)
2023-01-10 13:39:01,878 - INFO: <3> [Train] Episode 12400, Step 13028: Average Return(100)=0.00, Return=0.00, Speed=581.33 (steps/s), ETA=2.49 (mins)
2023-01-10 13:39:02,061 - INFO: <3> [Train] Episode 12500, Step 13128: Average Return(100)=0.00, Return=0.00, Speed=581.05 (steps/s), ETA=2.49 (mins)
2023-01-10 13:39:02,258 - INFO: <3> [Train] Episode 12600, Step 13228: Average Return(100)=0.00, Return=0.00, Speed=580.42 (steps/s), ETA=2.49 (mins)
2023-01-10 13:39:02,447 - INFO: <3> [Train] Episode 12700, Step 13330: Average Return(100)=0.00, Return=0.00, Speed=580.07 (steps/s), ETA=2.49 (mins)
2023-01-10 13:39:02,633 - INFO: <3> [Train] Episode 12800, Step 13430: Average Return(100)=0.00, Return=0.00, Speed=579.73 (steps/s), ETA=2.49 (mins)
2023-01-10 13:39:02,817 - INFO: <3> [Train] Episode 12900, Step 13530: Average Return(100)=0.00, Return=0.00, Speed=579.46 (steps/s), ETA=2.49 (mins)
2023-01-10 13:39:03,007 - INFO: <3> [Train] Episode 13000, Step 13634: Average Return(100)=0.00, Return=0.00, Speed=579.20 (steps/s), ETA=2.49 (mins)
2023-01-10 13:39:03,198 - INFO: <3> [Train] Episode 13100, Step 13734: Average Return(100)=0.00, Return=0.00, Speed=578.74 (steps/s), ETA=2.48 (mins)
2023-01-10 13:39:03,396 - INFO: <3> [Train] Episode 13200, Step 13836: Average Return(100)=0.00, Return=0.00, Speed=578.21 (steps/s), ETA=2.48 (mins)
2023-01-10 13:39:03,594 - INFO: <3> [Train] Episode 13300, Step 13936: Average Return(100)=0.00, Return=0.00, Speed=577.63 (steps/s), ETA=2.48 (mins)
2023-01-10 13:39:03,781 - INFO: <3> [Train] Episode 13400, Step 14036: Average Return(100)=0.00, Return=0.00, Speed=577.30 (steps/s), ETA=2.48 (mins)
2023-01-10 13:39:03,967 - INFO: <3> [Train] Episode 13500, Step 14136: Average Return(100)=0.00, Return=0.00, Speed=576.99 (steps/s), ETA=2.48 (mins)
2023-01-10 13:39:04,162 - INFO: <3> [Train] Episode 13600, Step 14236: Average Return(100)=0.00, Return=0.00, Speed=576.48 (steps/s), ETA=2.48 (mins)
2023-01-10 13:39:04,361 - INFO: <3> [Train] Episode 13700, Step 14344: Average Return(100)=0.00, Return=0.00, Speed=576.23 (steps/s), ETA=2.48 (mins)
2023-01-10 13:39:04,558 - INFO: <3> [Train] Episode 13800, Step 14450: Average Return(100)=0.00, Return=0.00, Speed=575.91 (steps/s), ETA=2.48 (mins)
2023-01-10 13:39:04,748 - INFO: <3> [Train] Episode 13900, Step 14552: Average Return(100)=0.00, Return=0.00, Speed=575.62 (steps/s), ETA=2.47 (mins)
2023-01-10 13:39:04,936 - INFO: <3> [Train] Episode 14000, Step 14654: Average Return(100)=0.00, Return=0.00, Speed=575.39 (steps/s), ETA=2.47 (mins)
2023-01-10 13:39:05,155 - INFO: <3> [Train] Episode 14100, Step 14775: Average Return(100)=-0.00, Return=0.00, Speed=575.17 (steps/s), ETA=2.47 (mins)
2023-01-10 13:39:05,346 - INFO: <3> [Train] Episode 14200, Step 14877: Average Return(100)=0.00, Return=0.00, Speed=574.86 (steps/s), ETA=2.47 (mins)
2023-01-10 13:39:05,534 - INFO: <3> [Train] Episode 14300, Step 14977: Average Return(100)=0.00, Return=0.00, Speed=574.56 (steps/s), ETA=2.47 (mins)
2023-01-10 13:39:05,733 - INFO: <3> [Train] Episode 14400, Step 15077: Average Return(100)=0.00, Return=0.00, Speed=574.02 (steps/s), ETA=2.47 (mins)
2023-01-10 13:39:05,940 - INFO: <3> [Train] Episode 14500, Step 15177: Average Return(100)=0.00, Return=0.00, Speed=573.31 (steps/s), ETA=2.47 (mins)
2023-01-10 13:39:06,138 - INFO: <3> [Train] Episode 14600, Step 15279: Average Return(100)=0.00, Return=0.00, Speed=572.87 (steps/s), ETA=2.46 (mins)
2023-01-10 13:39:06,322 - INFO: <3> [Train] Episode 14700, Step 15379: Average Return(100)=0.00, Return=0.00, Speed=572.67 (steps/s), ETA=2.46 (mins)
2023-01-10 13:39:06,509 - INFO: <3> [Train] Episode 14800, Step 15479: Average Return(100)=0.00, Return=0.00, Speed=572.42 (steps/s), ETA=2.46 (mins)
2023-01-10 13:39:06,697 - INFO: <3> [Train] Episode 14900, Step 15579: Average Return(100)=0.00, Return=0.00, Speed=572.13 (steps/s), ETA=2.46 (mins)
2023-01-10 13:39:06,923 - INFO: <3> [Train] Episode 15000, Step 15703: Average Return(100)=0.00, Return=0.00, Speed=571.94 (steps/s), ETA=2.46 (mins)
2023-01-10 13:39:07,163 - INFO: <3> [Train] Episode 15100, Step 15837: Average Return(100)=0.00, Return=0.00, Speed=571.82 (steps/s), ETA=2.45 (mins)
2023-01-10 13:39:07,354 - INFO: <3> [Train] Episode 15200, Step 15939: Average Return(100)=0.00, Return=0.00, Speed=571.57 (steps/s), ETA=2.45 (mins)
2023-01-10 13:39:07,544 - INFO: <3> [Train] Episode 15300, Step 16039: Average Return(100)=0.00, Return=0.00, Speed=571.26 (steps/s), ETA=2.45 (mins)
2023-01-10 13:39:07,735 - INFO: <3> [Train] Episode 15400, Step 16139: Average Return(100)=0.00, Return=0.00, Speed=570.95 (steps/s), ETA=2.45 (mins)
2023-01-10 13:39:07,956 - INFO: <3> [Train] Episode 15500, Step 16259: Average Return(100)=0.00, Return=0.00, Speed=570.72 (steps/s), ETA=2.45 (mins)
2023-01-10 13:39:08,165 - INFO: <3> [Train] Episode 15600, Step 16369: Average Return(100)=0.00, Return=0.00, Speed=570.38 (steps/s), ETA=2.44 (mins)
2023-01-10 13:39:08,375 - INFO: <3> [Train] Episode 15700, Step 16475: Average Return(100)=0.00, Return=0.00, Speed=569.91 (steps/s), ETA=2.44 (mins)
2023-01-10 13:39:08,593 - INFO: <3> [Train] Episode 15800, Step 16575: Average Return(100)=0.00, Return=0.00, Speed=569.09 (steps/s), ETA=2.44 (mins)
2023-01-10 13:39:08,802 - INFO: <3> [Train] Episode 15900, Step 16675: Average Return(100)=0.00, Return=0.00, Speed=568.45 (steps/s), ETA=2.44 (mins)
2023-01-10 13:39:08,994 - INFO: <3> [Train] Episode 16000, Step 16777: Average Return(100)=0.00, Return=0.00, Speed=568.22 (steps/s), ETA=2.44 (mins)
