2023-01-10 15:48:27,545 - INFO: <4> [Train] Episode 5300, Step 32006: Average Return(100)=-0.06, Return=-0.14, Speed=700.67 (steps/s), ETA=1.62 (mins)
2023-01-10 15:48:28,896 - INFO: <4> [Train] Episode 5400, Step 32973: Average Return(100)=-0.02, Return=0.00, Speed=701.11 (steps/s), ETA=1.59 (mins)
2023-01-10 15:48:33,153 - INFO: <4> [Train] Episode 5500, Step 36020: Average Return(100)=-0.01, Return=0.00, Speed=702.31 (steps/s), ETA=1.52 (mins)
2023-01-10 15:48:35,709 - INFO: <4> [Train] Episode 5600, Step 37822: Average Return(100)=-0.00, Return=0.00, Speed=702.46 (steps/s), ETA=1.48 (mins)
2023-01-10 15:48:36,881 - INFO: <4> [Train] Episode 5700, Step 38640: Average Return(100)=-0.01, Return=0.00, Speed=702.35 (steps/s), ETA=1.46 (mins)
2023-01-10 15:48:37,664 - INFO: <4> [Train] Episode 5800, Step 39189: Average Return(100)=-0.01, Return=0.00, Speed=702.33 (steps/s), ETA=1.44 (mins)
2023-01-10 15:48:38,170 - INFO: <4> [Train] Episode 5900, Step 39542: Average Return(100)=0.00, Return=0.00, Speed=702.29 (steps/s), ETA=1.43 (mins)
2023-01-10 15:48:40,259 - INFO: <4> [Train] Episode 6000, Step 41013: Average Return(100)=-0.00, Return=0.00, Speed=702.36 (steps/s), ETA=1.40 (mins)
2023-01-10 15:48:43,885 - INFO: <4> [Train] Episode 6100, Step 43622: Average Return(100)=0.01, Return=0.00, Speed=703.38 (steps/s), ETA=1.34 (mins)
2023-01-10 15:48:48,085 - INFO: <4> [Train] Episode 6200, Step 46636: Average Return(100)=-0.03, Return=0.00, Speed=704.26 (steps/s), ETA=1.26 (mins)
2023-01-10 15:48:48,741 - INFO: <4> [Train] Episode 6300, Step 47092: Average Return(100)=0.00, Return=0.00, Speed=704.18 (steps/s), ETA=1.25 (mins)
2023-01-10 15:48:49,295 - INFO: <4> [Train] Episode 6400, Step 47472: Average Return(100)=0.00, Return=0.00, Speed=704.03 (steps/s), ETA=1.24 (mins)
2023-01-10 15:48:49,747 - INFO: <4> [Train] Episode 6500, Step 47786: Average Return(100)=0.00, Return=0.00, Speed=703.97 (steps/s), ETA=1.24 (mins)
2023-01-10 15:48:50,015 - INFO: <4> [Train] Episode 6600, Step 47954: Average Return(100)=0.00, Return=0.00, Speed=703.67 (steps/s), ETA=1.23 (mins)
2023-01-10 15:48:50,461 - INFO: <4> [Train] Episode 6700, Step 48262: Average Return(100)=0.00, Return=0.00, Speed=703.57 (steps/s), ETA=1.23 (mins)
